image_path,cluster
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),1
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(10),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),1
tensor(11),0
tensor(11),0
tensor(11),1
tensor(11),0
tensor(11),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),0
tensor(12),0
tensor(12),1
tensor(12),1
tensor(12),0
tensor(12),1
